syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,pos,comp_struct,nomen,comp_len,Word,stress_class
tend,ø,d,nd,end,tend,etend,C,CC,KCC,CKCC,LCKCC,ø,ach,ø,a,ac,ach,acht,achtu,K,KC,KCC,KCCK,KCCKC,ø,7,12,7,9,11,3,4,3,4,2,0,light,light,schwa,light,schwa,c,c,o,o,c,KC,CKC,CK,CL,CKCC,,C,C,C,C,C,C,,,CC,K,K,K,L,K,3,4,2,3,4,1,1,0,0,2,0,1,1,1,1,1,1,1,2,1,VC,CVC,CV,CVV,CVCC,1,2,1,0,3,A,NA,F,2,achtunggebietend,prima
gung,ø,g,ng,ung,gung,igung,C,KC,CKC,DCKC,ADCKC,ø,Ach,ø,A,Ac,Ach,Acht,Achtu,K,KC,KCC,KCCK,KCCKC,ø,7,13,7,11,12,3,3,3,5,4,0,light,heavy,schwa,light,light,c,c,o,o,c,KC,CKCC,CK,AD,CKC,,C,C,A,C,C,CC,,,C,K,K,K,D,K,3,5,2,3,4,1,2,0,0,1,0,1,1,1,1,1,1,1,2,1,VC,CVCC,CV,CVV,CVC,1,3,1,0,2,N,NN,T,2,Achtungsbezeigung,prima
bend,ø,d,nd,end,bend,ibend,C,CC,KCC,CKCC,DCKCC,ø,a,ø,a,ac,ack,acke,acker,K,KC,KCK,KCKC,KCKCC,ø,6,11,11,15,11,6,3,5,5,2,1,light,schwa,light,light,schwa,c,c,o,o,c,K,CKC,CD,CCD,CKCC,,C,C,CC,C,,C,,,CC,K,K,D,D,K,1,4,3,4,4,1,1,0,0,2,0,1,1,2,1,1,1,2,2,1,VC,CVC,CVV,CCVV,CVCC,1,2,0,1,3,A,NF,F,2,ackerbautreibend,prima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,A,ø,A,Ad,Ada,Adap,Adapt,K,KC,KCK,KCKC,KCKCC,ø,6,8,7,9,9,6,2,3,4,4,0,light,light,light,light,light,c,c,c,o,c,K,CKC,CK,AL,LC,,C,C,A,,,C,,,C,K,K,K,L,L,1,3,2,2,2,1,1,1,0,1,0,1,1,1,0,1,1,1,2,2,VC,CVC,CVC,CVV,VVC,1,2,2,0,0,N,R,T,1,Adaptation,ultima
ne,ø,e,ne,ine,hine,chine,K,CK,LCK,CLCK,KCLCK,ø,Ad,ø,A,Ad,Add,Addi,Addie,K,KC,KCL,KCLC,KCLCC,ø,6,13,9,9,9,6,4,4,4,4,0,light,light,light,light,schwa,c,c,c,o,o,K,CLC,CK,CL,CK,,C,C,C,C,,C,,,,K,L,K,L,K,2,4,2,4,2,1,1,1,0,0,0,1,1,1,1,1,2,1,2,1,VC,CVVC,CVC,CVV,CV,1,1,2,0,1,N,VN,T,2,Addiermaschine,sekunda
nal,ø,l,al,nal,onal,ional,C,LC,CLC,LCLC,LLCLC,ø,ad,ø,a,ad,add,addi,addit,K,KC,KCL,KCLA,KCLAL,ø,6,9,9,6,17,6,4,4,6,5,1,light,light,light,light,light,c,o,o,o,c,K,CL,AL,L,CLC,,C,A,,C,,,,,C,K,L,L,L,L,2,2,2,1,3,1,0,0,0,1,0,1,1,0,1,1,2,2,2,2,VC,CVV,CVV,VV,CVVC,1,0,0,0,1,A,N,F,1,additional,paenultima
kat,ø,t,at,kat,ikat,dikat,C,LC,CLC,LCLC,CLCLC,ø,A,ø,A,Ad,Ade,Adel,Adels,L,LC,LCK,LCKC,LCKCC,ø,10,12,11,9,12,10,3,3,4,4,0,light,schwa,light,light,light,o,c,c,o,c,L,CKCC,CCK,CL,CLC,,C,CC,C,C,,CC,,,C,L,K,K,L,L,1,4,3,2,3,0,2,1,0,1,0,1,2,1,1,2,1,1,2,2,VV,CVCC,CCVC,CVV,CVVC,0,3,3,0,1,N,NN,T,2,Adelspraedikat,prima
t3s,ø,s,es,oes,toes,atoes,C,LC,CLC,KCLC,CKCLC,ø,a,ø,a,ad,ade,aden,adeno,K,KC,KCL,KCLC,KCLCL,ø,6,7,9,9,8,6,3,4,4,2,0,light,light,light,light,light,c,o,o,c,c,K,CL,CL,CK,CLC,,C,C,C,C,,,,,C,K,L,L,K,L,1,2,2,2,3,1,0,0,1,1,0,1,1,1,1,1,2,2,1,2,VC,CVV,CVV,CVC,CVVC,1,0,0,2,1,A,ø,F,0,adenomatoes,ultima
bahn,ø,n,hn,ahn,bahn,sbahn,C,LC,CLC,CCLC,CCCLC,ø,Ad,ø,A,Ad,Adh,Adha,Adhae,K,KC,KCC,KCCK,KCCKC,ø,7,7,9,10,14,3,3,4,3,4,1,light,light,light,heavy,light,c,c,o,c,c,KC,CK,CL,LCC,CLC,,C,C,,C,C,,,CC,C,K,K,L,L,L,2,2,2,3,4,1,1,0,2,1,0,1,1,0,1,1,1,2,2,2,VC,CVC,CVV,VVCC,CVVC,1,2,0,1,1,N,NN,T,2,Adhaesionsbahn,paenultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,LCKC,CLCKC,ø,a,ø,a,ad,adi,adia,adiab,K,KC,KCL,KCLK,KCLKC,ø,6,9,6,11,10,6,4,6,5,3,1,light,light,light,light,light,c,o,c,o,c,K,CL,K,CL,CKC,,C,,C,C,,,,,C,K,L,K,L,K,1,2,1,2,5,1,0,1,0,1,0,1,0,1,1,1,2,1,2,1,VC,CVV,VC,CVV,CVC,1,0,1,0,2,A,ø,F,0,adiabatisch,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,ALCKC,ø,ad,ø,a,ad,adj,adju,adjud,K,KC,KCC,KCCL,KCCLC,ø,7,14,9,9,13,3,7,4,4,4,0,light,light,light,light,schwa,c,o,o,o,c,KC,CL,CL,AL,CKC,,C,C,A,C,C,,,,C,K,L,L,L,K,2,2,2,3,3,1,0,0,0,1,0,1,1,1,1,1,2,2,2,1,VC,CVV,CVV,CVV,CVC,1,0,0,0,2,V,R,F,1,adjudizieren,paenultima
tiv,ø,v,iv,tiv,ativ,rativ,C,LC,CLC,KCLC,CKCLC,ø,ad,ø,a,ad,adm,admi,admin,K,KC,KCC,KCCL,KCCLC,ø,7,11,12,11,10,3,5,4,3,3,0,light,light,light,light,light,c,o,c,c,c,KC,CL,CKC,CCK,CLC,,C,C,CC,C,C,,C,,C,K,L,K,K,L,2,2,2,4,3,1,0,1,1,1,0,1,1,2,1,1,2,1,1,2,VC,CVV,CVC,CCVC,CVVC,1,0,2,3,1,A,R,F,1,administrativ,ultima
tor,ø,r,or,tor,ator,rator,C,KC,CKC,LCKC,CLCKC,ø,Ad,ø,A,Ad,Adm,Admi,Admin,K,KC,KCC,KCCL,KCCLC,ø,7,11,12,15,11,3,5,4,5,3,1,light,light,light,light,light,c,o,c,o,c,KC,CL,CKC,CCL,CKC,,C,C,CC,C,C,,C,,C,K,L,K,L,K,2,2,2,4,3,1,0,1,0,1,0,1,1,2,1,1,2,1,2,1,VC,CVV,CVC,CCVV,CVC,1,0,2,1,2,N,R,T,1,Administrator,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ad,ø,a,ad,adm,admi,admin,K,KC,KCC,KCCL,KCCLC,ø,7,11,12,13,13,3,5,4,4,4,1,light,light,light,light,schwa,c,o,c,o,c,KC,CL,CKC,CCL,CKC,,C,C,CC,C,C,,C,,C,K,L,K,L,K,2,2,2,5,3,1,0,1,0,1,0,1,1,2,1,1,2,1,2,1,VC,CVV,CVC,CCVV,CVC,1,0,2,1,2,V,R,F,1,administrieren,paenultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,Ad,ø,A,Ad,Adm,Admi,Admir,K,KC,KCC,KCCL,KCCLC,ø,7,11,10,12,8,3,5,5,6,2,0,light,light,light,light,light,c,o,c,o,c,KC,CL,CK,CL,CLC,,C,C,C,C,C,,,,C,K,L,K,L,L,2,2,2,2,3,1,0,1,0,1,0,1,1,1,1,1,2,1,2,2,VC,CVV,CVC,CVV,CVVC,1,0,2,0,1,N,N,T,1,Admiralitaet,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,A,ø,A,Ad,Ado,Ador,Adora,K,KC,KCL,KCLC,KCLCK,ø,6,7,10,9,9,6,3,5,4,4,0,light,light,light,light,light,c,o,c,o,c,K,CL,CK,AL,LC,,C,C,A,,,,,,C,K,L,K,L,L,1,2,2,2,2,1,0,1,0,1,0,1,1,1,0,1,2,1,2,2,VC,CVV,CVC,CVV,VVC,1,0,2,0,0,N,R,T,1,Adoration,ultima
satz,ø,z,tz,atz,satz,lsatz,A,KA,CKA,CCKA,LCCKA,ø,Ad,ø,A,Ad,Adv,Adve,Adver,K,KC,KCC,KCCK,KCCKC,ø,7,11,9,14,8,3,3,4,7,2,0,light,light,light,light,light,c,c,o,c,c,KC,CKC,CL,LC,CKA,,C,C,,C,C,C,,C,A,K,K,L,L,K,2,3,2,2,4,1,1,0,1,1,0,1,1,0,1,1,1,2,2,1,VC,CVC,CVV,VVC,CVC,1,2,0,0,2,N,AN,T,2,Adverbialsatz,paenultima
er,er,r,er,ier,bier,obier,C,KC,LKC,CLKC,LCLKC,ø,9,ø,A,Ae,Aer,Aero,Aerob,K,KL,KLC,KLCL,KLCLC,ø,6,6,10,9,10,6,6,5,4,5,1,heavy,light,light,light,schwa,o,o,o,o,c,K,L,CL,CL,KC,,,C,C,,,,,,C,K,L,L,L,K,1,1,2,2,2,0,0,0,0,1,0,0,1,1,0,1,2,2,2,1,V,VV,CVV,CVV,VC,0,0,0,0,1,N,A,T,1,Aerobier,antepaenultima
ont,ø,t,nt,ont,iont,biont,C,CC,KCC,LKCC,CLKCC,ø,9,ø,A,Ae,Aer,Aero,Aerob,K,KL,KLC,KLCL,KLCLC,ø,6,6,10,9,10,6,6,5,4,3,1,heavy,light,light,light,heavy,o,o,o,o,c,K,L,CL,CL,KCC,,,C,C,,,,,,CC,K,L,L,L,K,1,1,2,2,3,0,0,0,0,2,0,0,1,1,0,1,2,2,2,1,V,VV,CVV,CVV,VCC,0,0,0,0,2,N,ø,T,0,Aerobiont,ultima
gie,ø,e,ie,gie,ogie,logie,L,CL,LCL,CLCL,LCLCL,ø,9,ø,A,Ae,Aer,Aero,Aerol,K,KL,KLC,KLCL,KLCLC,ø,6,6,10,10,9,6,6,5,5,4,1,heavy,light,light,light,light,o,o,o,o,o,K,L,CL,CL,CL,,,C,C,C,,,,,,K,L,L,L,L,1,1,2,2,3,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,V,VV,CVV,CVV,CVV,0,0,0,0,0,N,ø,T,0,Aerologie,ultima
ter,ø,r,er,ter,eter,meter,C,KC,CKC,LCKC,CLCKC,ø,9,ø,A,Ae,Aer,Aero,Aerom,K,KL,KLC,KLCL,KLCLC,ø,6,6,10,9,11,6,6,5,4,3,1,heavy,light,light,light,schwa,o,o,o,o,c,K,L,CL,CL,CKC,,,C,C,C,,,,,C,K,L,L,L,K,1,1,2,2,3,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,V,VV,CVV,CVV,CVC,0,0,0,0,2,N,N,T,1,Aerometer,paenultima
tik,ø,k,ik,tik,utik,autik,C,KC,CKC,DCKC,CDCKC,noacc,9,ø,A,Ae,Aer,Aero,Aeron,K,KL,KLC,KLCL,KLCLC,ø,6,6,10,13,10,6,6,5,6,3,1,heavy,light,light,light,light,o,o,o,o,c,K,L,CL,CD,CKC,,,C,C,C,,,,,C,K,L,L,D,K,1,1,2,3,3,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,V,VV,CVV,CVV,CVC,0,0,0,0,2,N,N,T,1,Aeronautik,paenultima
tik,ø,k,ik,tik,atik,tatik,C,KC,CKC,LCKC,CLCKC,noacc,9,ø,A,Ae,Aer,Aero,Aeros,K,KL,KLC,KLCL,KLCLC,ø,6,6,10,12,10,6,6,5,4,3,1,heavy,light,light,light,light,o,o,o,o,c,K,L,CL,CCL,CKC,,,C,CC,C,,,,,C,K,L,L,L,K,1,1,2,3,3,0,0,0,0,1,0,0,1,2,1,1,2,2,2,1,V,VV,CVV,CCVV,CVC,0,0,0,1,2,N,N,T,1,Aerostatik,paenultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,LCKC,CLCKC,ø,1,ø,a,ae,aer,aero,aeros,K,KL,KLC,KLCL,KLCLC,ø,6,6,10,12,10,6,6,5,4,3,1,heavy,light,light,light,light,o,o,o,o,c,K,L,CL,CCL,CKC,,,C,CC,C,,,,,C,K,L,L,L,K,1,1,2,3,5,0,0,0,0,1,0,0,1,2,1,1,2,2,2,1,V,VV,CVV,CCVV,CVC,0,0,0,1,2,A,R,F,1,aerostatisch,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Af,ø,A,Af,Aff,Affe,Affek,K,KC,KCK,KCKC,KCKCC,ø,6,8,7,9,9,6,2,3,4,4,0,light,light,light,light,light,c,c,c,o,c,K,CKC,CK,AL,LC,,C,C,A,,,C,,,C,K,K,K,L,L,2,3,2,2,2,1,1,1,0,1,0,1,1,1,0,1,1,1,2,2,VC,CVC,CVC,CVV,VVC,1,2,2,0,0,N,N,T,1,Affektation,ultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,Af,ø,A,Af,Aff,Affe,Affek,K,KC,KCK,KCKC,KCKCC,ø,6,8,9,9,8,6,2,4,4,2,0,light,light,light,light,light,c,c,o,o,c,K,CKC,CL,CL,CLC,,C,C,C,C,,C,,,C,K,K,L,L,L,2,3,2,2,3,1,1,0,0,1,0,1,1,1,1,1,1,2,2,2,VC,CVC,CVV,CVV,CVVC,1,2,0,0,1,N,A,T,1,Affektivitaet,ultima
ter,ø,r,er,ter,ater,eater,C,KC,CKC,LCKC,LLCKC,ø,Af,ø,A,Af,Aff,Affe,Affen,K,KC,KCK,KCKC,KCKCC,ø,6,10,7,10,11,6,3,3,10,3,1,light,schwa,light,light,schwa,c,c,o,o,c,K,CKC,CL,L,CKC,,C,C,,C,,C,,,C,K,K,L,L,K,2,3,3,1,3,1,1,0,0,1,0,1,1,0,1,1,1,2,2,1,VC,CVC,CVV,VV,CVC,1,2,0,0,2,N,NN,T,2,Affentheater,prima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Af,ø,A,Af,Aff,Affi,Affir,K,KC,KCK,KCKC,KCKCC,ø,6,13,9,9,9,6,4,4,4,4,0,light,light,light,light,light,c,c,c,o,c,K,CKC,CK,AL,LC,,C,C,A,,,C,,,C,K,K,K,L,L,2,3,2,2,2,1,1,1,0,1,0,1,1,1,0,1,1,1,2,2,VC,CVC,CVC,CVV,VVC,1,2,2,0,0,N,R,T,1,Affirmation,ultima
stik,ø,k,ik,tik,stik,istik,C,KC,CKC,CCKC,KCCKC,ø,A,ø,A,Af,Afr,Afri,Afrik,K,KC,KCC,KCCL,KCCLC,ø,6,13,7,12,10,6,4,3,4,3,0,light,light,light,light,light,c,o,c,c,c,K,CCL,CK,CKC,CKC,,CC,C,C,C,,,,C,C,K,L,K,K,K,1,3,2,2,4,1,0,1,1,1,0,2,1,1,1,1,2,1,1,1,VC,CCVV,CVC,CVC,CVC,1,1,2,2,2,N,R,T,1,Afrikanistik,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ag,ø,a,ag,agg,aggl,agglo,K,KC,KCC,KCCL,KCCLC,ø,6,11,9,12,13,6,3,4,6,4,1,light,light,light,light,schwa,c,o,o,o,c,K,CCL,CL,CL,CKC,,CC,C,C,C,,,,,C,K,L,L,L,K,2,3,2,3,3,1,0,0,0,1,0,2,1,1,1,1,2,2,2,1,VC,CCVV,CVV,CVV,CVC,1,1,0,0,2,V,R,F,1,agglomerieren,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ag,ø,a,ag,agg,aggl,agglu,K,KC,KCC,KCCL,KCCLC,ø,6,13,9,11,13,6,4,4,5,4,1,light,light,light,light,schwa,c,o,o,o,c,K,CCL,CL,CL,CKC,,CC,C,C,C,,,,,C,K,L,L,L,K,2,3,2,3,3,1,0,0,0,1,0,2,1,1,1,1,2,2,2,1,VC,CCVV,CVV,CVV,CVC,1,1,0,0,2,V,R,F,1,agglutinieren,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Ag,ø,A,Ag,Agg,Aggr,Aggre,K,KC,KCC,KCCL,KCCLC,ø,6,11,7,9,9,6,3,3,4,4,0,light,light,light,light,light,c,o,c,o,c,K,CCL,CK,AL,LC,,CC,C,A,,,,,,C,K,L,K,L,L,2,3,2,2,2,1,0,1,0,1,0,2,1,1,0,1,2,1,2,2,VC,CCVV,CVC,CVV,VVC,1,1,2,0,0,N,R,T,1,Aggregation,ultima
stand,ø,d,nd,and,tand,stand,C,CC,KCC,CKCC,CCKCC,ø,Ag,ø,A,Ag,Agg,Aggr,Aggre,K,KC,KCC,KCCL,KCCLC,ø,6,11,12,9,12,6,3,4,4,2,1,light,light,light,light,heavy,c,o,c,o,c,K,CCL,CLC,AL,CCKCC,,CC,C,A,CC,,,C,,CC,K,L,L,L,K,2,3,3,2,5,1,0,1,0,2,0,2,1,1,2,1,2,2,2,1,VC,CCVV,CVVC,CVV,CCVCC,1,1,1,0,4,N,NN,T,2,Aggregatzustand,antepaenultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,Ag,ø,A,Ag,Agg,Aggr,Aggre,K,KC,KCC,KCCK,KCCKC,ø,6,11,9,9,8,6,3,4,4,2,0,light,light,light,light,light,c,c,o,o,c,K,CCK,CL,CL,CLC,,CC,C,C,C,,,,,C,K,K,L,L,L,2,4,2,2,3,1,1,0,0,1,0,2,1,1,1,1,1,2,2,2,VC,CCVC,CVV,CVV,CVVC,1,3,0,0,1,N,A,T,1,Aggressivitaet,ultima
ge,ø,e,ge,age,tage,otage,K,CK,LCK,CLCK,LCLCK,ø,A,ø,A,Ag,Agi,Agio,Agiot,K,KC,KCL,KCLL,KCLLC,ø,6,9,6,11,7,6,4,6,5,3,0,light,light,light,light,schwa,c,o,o,o,o,K,CL,L,CL,CK,,C,,C,C,,,,,,K,L,L,L,K,1,2,1,2,2,1,0,0,0,0,0,1,0,1,1,1,2,2,2,1,VC,CVV,VV,CVV,CV,1,0,0,0,1,N,N,T,1,Agiotage,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,a,ø,a,ag,agi,agio,agiot,K,KC,KCL,KCLL,KCLLC,ø,6,9,6,9,13,6,4,6,4,4,1,light,light,light,light,schwa,c,o,o,o,c,K,CL,L,CL,CKC,,C,,C,C,,,,,C,K,L,L,L,K,1,2,1,3,3,1,0,0,0,1,0,1,0,1,1,1,2,2,2,1,VC,CVV,VV,CVV,CVC,1,0,0,0,2,V,N,F,1,agiotieren,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,A,ø,A,Ag,Agi,Agit,Agita,K,KC,KCL,KCLC,KCLCK,ø,6,9,7,9,9,6,4,3,4,4,0,light,light,light,light,light,c,o,c,o,c,K,CL,CK,AL,LC,,C,C,A,,,,,,C,K,L,K,L,L,1,2,2,2,2,1,0,1,0,1,0,1,1,1,0,1,2,1,2,2,VC,CVV,CVC,CVV,VVC,1,0,2,0,0,N,R,T,1,Agitation,ultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,LCKC,CLCKC,ø,a,ø,a,ag,agi,agit,agita,K,KC,KCL,KCLC,KCLCL,ø,6,9,11,7,13,6,4,5,3,4,1,light,light,light,light,light,c,o,o,o,c,K,CL,CL,CL,CKC,,C,C,C,C,,,,,C,K,L,L,L,K,1,2,2,2,5,1,0,0,0,1,0,1,1,1,1,1,2,2,2,1,VC,CVV,CVV,CVV,CVC,1,0,0,0,2,A,N,F,1,agitatorisch,paenultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,ø,A,ø,A,Ag,Agn,Agno,Agnos,K,KC,KCC,KCCK,KCCKC,ø,6,11,9,10,12,6,2,4,3,4,1,light,light,light,light,light,c,c,o,c,c,K,CCKC,CL,AKC,CKC,,CC,C,A,C,,C,,C,C,K,K,L,K,K,1,3,3,3,3,1,1,0,1,1,0,2,1,1,1,1,1,2,1,1,VC,CCVC,CVV,CVC,CVC,1,3,0,2,2,N,N,T,1,Agnostizismus,paenultima
bie,ø,e,ie,bie,obie,hobie,L,CL,LCL,CLCL,LCLCL,ø,A,ø,A,Ag,Ago,Agor,Agora,K,KC,KCL,KCLC,KCLCL,ø,6,7,14,7,9,6,3,7,3,4,0,light,light,light,light,light,c,o,o,o,o,K,CL,CL,CL,CL,,C,C,C,C,,,,,,K,L,L,L,L,1,2,2,3,3,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,VC,CVV,CVV,CVV,CVV,1,0,0,0,0,N,NN,T,2,Agoraphobie,ultima
tik,ø,k,ik,tik,itik,litik,C,LC,CLC,LCLC,CLCLC,noacc,A,ø,A,Ag,Agr,Agra,Agrar,K,KC,KCC,KCCL,KCCLC,ø,6,19,7,12,10,6,4,3,6,3,0,light,light,light,light,light,c,c,o,o,c,K,CCLC,CL,CL,CLC,,CC,C,C,C,,C,,,C,K,L,L,L,L,1,4,2,2,3,1,1,0,0,1,0,2,1,1,1,1,2,2,2,2,VC,CCVVC,CVV,CVV,CVVC,1,1,0,0,1,N,ø,T,2,Agrarpolitik,ultima
schaft,schaft,t,ft,aft,haft,chaft,C,CC,KCC,CKCC,CCKCC,ø,A,ø,A,Ag,Agr,Agra,Agrar,K,KC,KCC,KCCL,KCCLC,ø,6,19,9,10,9,6,4,4,3,2,-1,light,light,light,schwa,heavy,c,c,c,c,c,K,CCLC,CK,CKC,CKCC,,CC,C,C,C,,C,,C,CC,K,L,K,K,K,1,4,3,3,6,1,1,1,1,2,0,2,1,1,1,1,2,1,1,1,VC,CCVVC,CVC,CVC,CVCC,1,1,2,2,3,N,ø,T,2,Agrarwissenschaft,antepaenultima
gie,ø,e,ie,gie,ogie,logie,L,CL,LCL,CLCL,LCLCL,ø,9,ø,A,Ae,Aeg,Aegy,Aegyp,K,KC,KCK,KCKC,KCKCC,ø,6,10,7,10,9,6,3,3,5,4,0,light,light,light,light,light,c,c,o,o,o,K,CKC,CL,CL,CL,,C,C,C,C,,C,,,,K,K,L,L,L,1,3,2,2,3,1,1,0,0,0,0,1,1,1,1,1,1,2,2,2,VC,CVC,CVV,CVV,CVV,1,2,0,0,0,N,R,T,1,Aegyptologie,ultima
gisch,ø,h,ch,sch,isch,gisch,C,KC,CKC,LCKC,CLCKC,ø,1,ø,a,ae,aeg,aegy,aegyp,K,KC,KCK,KCKC,KCKCC,ø,6,10,7,10,10,6,3,3,5,3,0,light,light,light,light,light,c,c,o,o,c,K,CKC,CL,CL,CKC,,C,C,C,C,,C,,,C,K,K,L,L,K,1,3,2,2,5,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,A,N,F,1,aegyptologisch,paenultima
rie,ø,e,ie,rie,erie,lerie,L,CL,KCL,CKCL,KCKCL,ø,Ah,ø,A,Ah,Ahn,Ahne,Ahnen,L,LC,LCK,LCKC,LCKCC,ø,10,12,7,10,12,10,4,3,5,6,0,light,schwa,light,schwa,light,o,c,c,o,o,L,CKC,CK,CK,CL,,C,C,C,C,,C,,,,L,K,K,K,L,2,3,2,2,3,0,1,1,0,0,0,1,1,1,1,2,1,1,1,2,VV,CVC,CVC,CV,CVV,0,2,2,1,0,N,NN,T,2,Ahnengalerie,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Ah,ø,A,Ah,Ahn,Ahnu,Ahnun,L,LC,LCK,LCKC,LCKCC,ø,10,15,10,10,12,10,3,5,3,4,-1,light,heavy,light,light,light,o,c,o,c,c,L,CKCC,CL,CKC,CDC,,C,C,C,C,,CC,,C,C,L,K,L,K,D,2,5,2,3,4,0,2,0,1,1,0,1,1,1,1,2,1,2,1,2,VV,CVCC,CVV,CVC,CVVC,0,3,0,2,1,N,A,T,1,Ahnungslosigkeit,prima
ker,ø,r,er,ker,iker,miker,C,KC,CKC,LCKC,CLCKC,ø,A,ø,A,Ak,Aka,Akad,Akade,K,KC,KCK,KCKC,KCKCL,ø,6,7,7,11,11,6,3,3,5,3,1,light,light,light,light,schwa,c,c,o,o,c,K,CK,CL,CL,CKC,,C,C,C,C,,,,,C,K,K,L,L,K,1,2,2,2,3,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,N,N,T,1,Akademiker,antepaenultima
harz,ø,z,rz,arz,harz,dharz,A,CA,LCA,CLCA,CCLCA,ø,A,ø,A,Ak,Aka,Akar,Akaro,K,KC,KCK,KCKC,KCKCL,ø,6,7,10,9,16,6,3,5,4,4,2,light,light,light,light,heavy,c,c,o,c,c,K,CK,CL,LC,CLCA,,C,C,,C,,,,C,CA,K,K,L,L,L,1,2,2,2,4,1,1,0,1,2,0,1,1,0,1,1,1,2,2,2,VC,CVC,CVV,VVC,CVVCC,1,2,0,0,1,N,ø,T,0,Akaroidharz,paenultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,a,ø,a,ak,aka,akat,akata,K,KC,KCK,KCKC,KCKCK,ø,6,7,7,11,10,6,3,3,3,3,1,light,light,light,light,light,c,c,c,c,c,K,CK,CK,CKC,CKC,,C,C,C,C,,,,C,C,K,K,K,K,K,1,2,2,3,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,VC,CVC,CVC,CVC,CVC,1,2,2,2,2,A,A,F,1,akatalektisch,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Ak,ø,A,Ak,Akk,Akkl,Akkla,K,KC,KCC,KCCK,KCCKC,ø,6,11,9,9,9,6,3,4,4,4,0,light,light,light,light,light,c,c,c,o,c,K,CCK,CK,AL,LC,,CC,C,A,,,,,,C,K,K,K,L,L,2,3,2,2,2,1,1,1,0,1,0,2,1,1,0,1,1,1,2,2,VC,CCVC,CVC,CVV,VVC,1,3,2,0,0,N,R,T,1,Akklamation,ultima
